calories,carbs,category,fat,name,restaurant
430,80,breads,8,Cinnamon Crunch,Panera Bread
170,32,breads,3,Cinnamon Raisin Loaf,Panera Bread
630,91,desserts,24,Cinnamon Roll,Panera Bread
320,64,breads,2.5,Cinnamon Swirl & Raisin,Panera Bread
650,122,desserts,13,Cobblestone,Panera Bread
5,0,coffee,0,Coffee,Panera Bread
5,0,coffee,0,Coffee,Panera Bread
5,0,coffee,0,Coffee,Panera Bread
5,0,coffee,0,"Coffee, Decaf",Panera Bread
5,0,coffee,0,"Coffee, Decaf",Panera Bread
5,0,coffee,0,"Coffee, Decaf",Panera Bread
220,32,breakfast,9,Cornbread Muffie,Panera Bread
140,27,breads,0.5,Country Loaf,Panera Bread
140,28,breads,0.5,Country Miche,Panera Bread
480,71,breakfast,19,Cranberry Orange Muffin,Panera Bread
310,29,soups,17,Cream of Chicken & Wild Rice,Panera Bread
220,20,soups,12,Cream of Chicken & Wild Rice – You Pick Two®,Panera Bread
380,36,soups,23,Creamy Tomato,Panera Bread
300,29,soups,18,Creamy Tomato – You Pick Two®,Panera Bread
470,76,desserts,18,Double Fudge Brownie with Icing,Panera Bread
160,16,breads,9,"Dry Jack Cheese Biscuit, mini",Panera Bread
460,62,desserts,22,Easter Egg Shaped Shortbread,Panera Bread
390,43,breakfast-sandwiches,15,Egg & Cheese on Ciabatta,Panera Bread
300,59,breads,2.5,Everything,Panera Bread
180,28,breads,4.5,Focaccia,Panera Bread
160,23,breads,5,Focaccia with Asiago Cheese,Panera Bread
480,37,breakfast,29,Four Cheese,Panera Bread
150,30,breads,1,French Baguette,Panera Bread
180,36,sides,1,French baguette,Panera Bread
300,32,breakfast,17,French Croissant,Panera Bread
140,28,breads,0.5,French Miche,Panera Bread
210,25,soups,10,French Onion,Panera Bread
180,20,soups,9,French Onion – You Pick Two®,Panera Bread
350,67,breads,5,French Toast,Panera Bread
670,69,breakfast-sandwiches,31,French Toast Bagel Breakfast with Sausage,Panera Bread
360,45,breakfast,17,Fresh Apple Pastries,Panera Bread
60,17,breakfast,0,Fresh Fruit Cup,Panera Bread
700,64,sandwiches,27,Full Asiago Roast Beef on Asiago Cheese,Panera Bread
450,33,salads,24,Full Asian Sesame Chicken,Panera Bread
800,83,sandwiches,29,Full Bacon Turkey Bravo® on XL Tomato Basil,Panera Bread
500,50,salads,22,Full BBQ Chopped Chicken,Panera Bread
390,25,salads,27,Full Caesar,Panera Bread
510,29,salads,29,Full Chicken Caesar,Panera Bread
720,69,sandwiches,32,Full Chicken Caesar on Three Cheese,Panera Bread
830,72,sandwiches,37,Full Chipotle Chicken on Artisan French,Panera Bread
500,11,salads,36,Full Chopped Chicken Cobb,Panera Bread
790,35,salads,54,Full Chopped Steak & Blue Cheese,Panera Bread
170,18,salads,11,Full Classic Cafe,Panera Bread
860,87,sandwiches,36,Full Cuban Chicken Panini,Panera Bread
850,79,sandwiches,38,Full Frontega Chicken® on Focaccia,Panera Bread
560,36,salads,34,Full Fuji Apple with Chicken,Panera Bread
370,14,salads,34,Full Greek,Panera Bread
980,95,sandwiches,41,Full Italian Combo on Ciabatta,Panera Bread
580,29,salads,38,Full Mediterranean Salmon,Panera Bread
590,96,sandwiches,13,Full Mediterranean Veggie on XL Tomato Basil,Panera Bread
690,90,sandwiches,26,Full Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
780,78,sandwiches,33,Full Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
550,16,salads,39,Full Salmon Caesar,Panera Bread
820,38,sandwiches,57,Full Salmon Club Croissant,Panera Bread
920,79,sandwiches,49,Full Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
590,64,sandwiches,17,Full Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
420,66,sandwiches,3,Full Smoked Turkey Breast on Country,Panera Bread
710,68,sandwiches,26,Full Smokehouse Turkey® on Three Cheese,Panera Bread
970,111,sandwiches,33,Full Steak & White Cheddar on French Baguette,Panera Bread
880,96,sandwiches,32,Full Steak Balsamico,Panera Bread
470,45,salads,19,Full Thai Chopped Chicken,Panera Bread
770,96,sandwiches,29,Full Tomato & Mozzarella on Ciabatta,Panera Bread
510,65,sandwiches,16,Full Tuna Salad on Honey Wheat,Panera Bread
350,32,sandwiches,14,Half Asiago Roast Beef on Asiago Cheese,Panera Bread
230,17,salads,12,Half Asian Sesame Chicken,Panera Bread
400,42,sandwiches,14,Half Bacon Turkey Bravo® on XL Tomato Basil,Panera Bread
250,25,salads,11,Half BBQ Chopped Chicken,Panera Bread
200,13,salads,14,Half Caesar,Panera Bread
260,14,salads,15,Half Chicken Caesar,Panera Bread
360,35,sandwiches,16,Half Chicken Caesar on Three Cheese,Panera Bread
420,36,sandwiches,19,Half Chipotle Chicken on Artisan French,Panera Bread
250,5,salads,18,Half Chopped Chicken Cobb,Panera Bread
390,17,salads,27,Half Chopped Steak & Blue Cheese,Panera Bread
80,9,salads,5,Half Classic Cafe,Panera Bread
430,44,sandwiches,18,Half Cuban Chicken Panini,Panera Bread
430,39,sandwiches,19,Half Frontega Chicken® on Focaccia,Panera Bread
280,18,salads,17,Half Fuji Apple with Chicken,Panera Bread
190,7,salads,17,Half Greek,Panera Bread
490,47,sandwiches,21,Half Italian Combo on Ciabatta,Panera Bread
290,15,salads,19,Half Mediterranean Salmon,Panera Bread
300,48,sandwiches,6,Half Mediterranean Veggie on XL Tomato Basil,Panera Bread
340,45,sandwiches,13,Half Napa Almond Chicken Salad on Sesame Semolina,Panera Bread
390,39,sandwiches,17,Half Roasted Turkey Artichoke on Foccacia with Asiago Cheese,Panera Bread
270,8,salads,20,Half Salmon Caesar,Panera Bread
410,19,sandwiches,28,Half Salmon Club Croissant,Panera Bread
460,39,sandwiches,25,Half Sierra Turkey on Focaccia with Asiago Cheese,Panera Bread
290,32,sandwiches,8,Half Smoked Ham & Swiss on Stone-Milled Rye,Panera Bread
210,33,sandwiches,1.5,Half Smoked Turkey Breast on Country,Panera Bread
360,34,sandwiches,13,Half Smokehouse Turkey® on Three Cheese,Panera Bread
480,56,sandwiches,16,Half Steak & White Cheddar on French Baguette,Panera Bread
440,48,sandwiches,16,Half Steak Balsamico,Panera Bread
230,22,salads,10,Half Thai Chopped Chicken,Panera Bread
380,48,sandwiches,15,Half Tomato & Mozzarella on Ciabatta,Panera Bread
260,33,sandwiches,8,Half Tuna Salad on Honey Wheat,Panera Bread
490,37,breakfast,30,Ham and Swiss,Panera Bread
170,30,breads,3,Honey Wheat Loaf,Panera Bread
380,50,drinks,16,Hot Chocolate,Panera Bread
220,38,breads,6,Hot Cross Buns,Panera Bread
160,26,drinks,3.5,Iced Chai Tea Latte,Panera Bread
130,33,drinks,0,Iced Infused Green Tea (with passionfruit & papaya),Panera Bread
310,56,breads,3,Jalapeno & Cheddar,Panera Bread
590,57,breakfast-sandwiches,25,Jalapeno & Cheddar Bagel with Bacon,Panera Bread
470,57,breakfast-sandwiches,16,Jalapeno & Cheddar Bagel with Egg and Cheese,Panera Bread
630,58,breakfast-sandwiches,29,Jalapeno & Cheddar Bagel with Sausage,Panera Bread
500,57,breakfast-sandwiches,17,Jalapeno & Cheddar Bagel with Smoked Ham,Panera Bread
160,41,drinks,0,Lemonade,Panera Bread
300,65,drinks,1.5,Low Fat Cranberry Orange Smoothie,Panera Bread
150,26,soups,5,Low Fat Garden Vegetable with Pesto,Panera Bread
100,18,soups,3.5,Low Fat Garden Vegetable with Pesto – You Pick Two®,Panera Bread
230,51,drinks,1.5,Low Fat Mango Smoothie,Panera Bread
260,59,drinks,1.5,Low Fat Strawberry Smoothie with Ginseng,Panera Bread
290,67,drinks,1.5,Low Fat Wild Berry Smoothie,Panera Bread
240,50,soups,2.5,Low-Fat Vegetarian Black Bean,Panera Bread
170,35,soups,2,Low-Fat Vegetarian Black Bean – You Pick Two®,Panera Bread
330,61,drinks,10,Mango,Panera Bread
410,47,breakfast-sandwiches,15,Mediterranean Egg White on Ciabatta,Panera Bread
400,66,desserts,14,Mint Crinkle,Panera Bread
570,94,drinks,20,Mocha,Panera Bread
630,27,soups,54,New England Clam Chowder,Panera Bread
420,18,soups,36,New England Clam Chowder – You Pick Two®,Panera Bread
390,62,desserts,14,Oatmeal Raisin,Panera Bread
200,46,drinks,0,Orange Juice – Large,Panera Bread
110,26,drinks,0,Orange Juice – Small,Panera Bread
550,81,breakfast,21,Orange Scones,Panera Bread
180,27,breakfast,7,Orange- mini Scones,Panera Bread
120,29,drinks,0,Organic Apple Juice,Panera Bread
170,25,drinks,5,Organic Chocolate Milk,Panera Bread
120,12,drinks,4.5,Organic Milk,Panera Bread
320,35,kids-meals,10,Panera Kids Deli Sandwich – Roast Beef,Panera Bread
300,35,kids-meals,9,Panera Kids Deli Sandwich – Smoked Ham,Panera Bread
290,35,kids-meals,8,Panera Kids Deli Sandwich – Smoked Turkey,Panera Bread
360,46,kids-meals,13,Panera Kids Grilled Cheese Sandwich,Panera Bread
490,37,kids-meals,30,Panera Kids Mac & Cheese,Panera Bread
60,11,kids-meals,0.5,"Panera Kids Organic Yogurt (blueberry, strawberry)",Panera Bread
410,56,kids-meals,18,Panera Kids Peanut Butter & Jelly Sandwich,Panera Bread
160,19,sides,8,Panera potato chips,Panera Bread
230,30,breakfast,10,Pastry Ring – Apple Cherry Cheese,Panera Bread
470,53,breakfast,26,Pecan Braid Pastries,Panera Bread
740,89,desserts,40,Pecan Roll,Panera Bread
5,1,sides,0,Pickle spear,Panera Bread
290,59,breads,1.5,Plain,Panera Bread
100,1,cream-cheese-spreads,10,Plain,Panera Bread
180,2,cream-cheese-spreads,18,Plain,Panera Bread
290,45,breakfast,11,Pumpkin Muffie,Panera Bread
590,91,breakfast,22,Pumpkin Muffin,Panera Bread
80,3,cream-cheese-spreads,6,Reduced Fat Hazelnut,Panera Bread
140,6,cream-cheese-spreads,11,Reduced Fat Hazelnut,Panera Bread
400,37,breakfast,25,Bacon Biscuit,Popeye's
90,18,sides,2,Baguette,Popeye's
260,26,sides,15,Biscuit,Popeye's
340,49,sandwiches,7,Blackened Bbq Chicken Po’ Boy,Popeye's
170,2,chicken,2,Blackened Tenders (3 Pcs),Popeye's
440,16,chicken,27,Bonafide Mild Chicken (Breast),Popeye's
160,5,chicken,9,Bonafide Mild Chicken (Leg),Popeye's
280,7,chicken,21,Bonafide Mild Chicken (Thigh),Popeye's
210,8,chicken,14,Bonafide Mild Chicken (Wing),Popeye's
420,13,chicken,27,Bonafide Spicy Chicken (Breast),Popeye's
170,5,chicken,10,Bonafide Spicy Chicken (Leg),Popeye's
260,8,chicken,18,Bonafide Spicy Chicken (Thigh),Popeye's
210,8,chicken,14,Bonafide Spicy Chicken (Wing),Popeye's
290,21,seafood,17,Butterfly Shrimp (8 Shrimp),Popeye's
260,30,french-fries,14,Cajun Fries,Popeye's
770,89,french-fries,41,Cajun Fries,Popeye's
170,25,sides,5,Cajun Rice,Popeye's
510,75,sides,15,Cajun Rice,Popeye's
460,27,seafood,29,Catfish Fillet,Popeye's
140,21,sides,4.5,Cheddar Cheese Tortilla,Popeye's
220,20,chicken,11,Chicken & Sausage Jambalaya,Popeye's
490,47,breakfast,26,Chicken Biscuit,Popeye's
1190,65,chicken,80,Chicken Livers (10),Popeye's
660,61,sandwiches,34,Chicken Po’ Boy,Popeye's
220,19,sides,15,Cole Slaw,Popeye's
660,58,sides,46,Cole Slaw,Popeye's
190,37,sides,2,Corn On The Cob,Popeye's
690,43,breakfast,45,Egg & Sausage Biscuit,Popeye's
510,41,breakfast,29,Egg Biscuit,Popeye's
40,6,sides,1.5,Green Beans,Popeye's
120,18,sides,4.5,Green Beans,Popeye's
370,80,breakfast,5,Grits,Popeye's
360,41,breakfast,20,Hashbrowns,Popeye's
320,40,desserts,6,Hot Cinnamon Apple Pie,Popeye's
350,41,desserts,19,Hot Sweet Potato Pie,Popeye's
310,33,chicken,13,Loaded Chicken Wrap,Popeye's
200,26,sides,7,Macaroni & Cheese,Popeye's
600,78,sides,21,Macaroni & Cheese,Popeye's
310,32,desserts,19,Mardi Gras Cheesecake,Popeye's
110,18,sides,4,Mashed Potatoes,Popeye's
330,54,sides,12,Mashed Potatoes,Popeye's
340,26,chicken,14,Mild Tenders (3 Pcs),Popeye's
280,51,desserts,7,Mississippi Mud Pie,Popeye's
150,10,chicken,9,Nuggets (4 Pcs),Popeye's
230,14,chicken,14,Nuggets (6 Pcs),Popeye's
280,25,sides,19,Onion Rings,Popeye's
560,50,sides,38,Onion Rings,Popeye's
830,74,sides,56,Onion Rings,Popeye's
330,28,seafood,9,Popcorn Shrimp,Popeye's
230,23,sides,14,Red Beans& Rice,Popeye's
690,69,sides,42,Red Beans& Rice,Popeye's
510,42,breakfast,33,Sausage & Gravy Biscuit,Popeye's
540,41,breakfast,36,Sausage Biscuit,Popeye's
690,66,sandwiches,42,Shrimp Po’ Boy,Popeye's
410,52,desserts,21,Sliced Pecan Pie,Popeye's
310,16,chicken,15,Spicy Tenders (3 Pcs),Popeye's
1060,101,entrees,48,6 Meat Deli Stack (Large),Quiznos
780,73,entrees,36,6 Meat Deli Stack (Regular),Quiznos
500,46,entrees,23,6 Meat Deli Stack (Small),Quiznos
970,82,sandwiches,47,Baja Chicken  (Regular),Quiznos
1350,113,sandwiches,65,Baja Chicken (Large),Quiznos
590,51,sandwiches,29,Baja Chicken (Small),Quiznos
680,5,sandwiches,28,Basil Pesto Chicken (Large),Quiznos
380,3,sandwiches,16,Basil Pesto Chicken (Small),Quiznos
260,25,sandwiches,11,"Beef, Bacon and Cheddar (Slider)",Quiznos
1050,115,sandwiches,41,Black Angus on Rosemary Parmesan (Large),Quiznos
770,84,sandwiches,30,Black Angus on Rosemary Parmesan (Regular),Quiznos
500,52,sandwiches,20,Black Angus on Rosemary Parmesan (Small),Quiznos
220,24,sandwiches,9,BLT Classic (Slider),Quiznos
740,106,soups,22,Broccoli Cheese (Bread Bowl),Quiznos
270,24,soups,14,Broccoli Cheese (Large),Quiznos
180,17,soups,9,Broccoli Cheese (Small),Quiznos
1210,104,sandwiches,54,California Chicken Club (Large),Quiznos
870,75,sandwiches,40,California Chicken Club (Regular),Quiznos
530,47,sandwiches,25,California Chicken Club (Small),Quiznos
810,60,sandwiches,39,Chicken Bacon Ranch (Large),Quiznos
460,34,sandwiches,23,Chicken Bacon Ranch (Small),Quiznos
1280,95,sandwiches,61,Chicken Carbonara (Large),Quiznos
920,69,sandwiches,44,Chicken Carbonara (Regular),Quiznos
550,43,sandwiches,27,Chicken Carbonara (Small),Quiznos
210,26,soups,7,Chicken Noodle (Large),Quiznos
140,19,soups,4.5,Chicken Noodle (Small),Quiznos
840,115,soups,24,Chili (Bread Bowl),Quiznos
430,40,soups,17,Chili (Large),Quiznos
280,27,soups,11,Chili (Small),Quiznos
400,54,desserts,20,Chocolate Brownie,Quiznos
510,73,desserts,22,Cinnamon Sugar Cookie,Quiznos
1150,99,sandwiches,61,Classic Italian (Large),Quiznos
850,72,sandwiches,45,Classic Italian (Regular),Quiznos
540,45,sandwiches,29,Classic Italian (Small),Quiznos
620,13,salads,52,Cobb (Large),Quiznos
310,7,salads,26,Cobb (Small),Quiznos
930,66,wraps,60,Cobb (Wrap),Quiznos
1110,102,sandwiches,52,Double Cheese Prime Rib (Large),Quiznos
810,75,sandwiches,38,Double Cheese Prime Rib (Regular),Quiznos
520,47,sandwiches,25,Double Cheese Prime Rib (Small),Quiznos
1200,101,sandwiches,66,French Dip (Large),Quiznos
880,74,sandwiches,48,French Dip (Regular),Quiznos
560,48,sandwiches,30,French Dip (Small),Quiznos
750,60,sandwiches,36,Greek Chicken (Large),Quiznos
430,34,sandwiches,21,Greek Chicken (Small),Quiznos
510,56,salads,29,Harvest Chicken (Large),Quiznos
260,28,salads,14,Harvest Chicken (Small),Quiznos
820,109,wraps,37,Harvest Chicken (Wrap),Quiznos
1080,114,sandwiches,46,Honey Bacon Club (Large),Quiznos
770,81,sandwiches,33,Honey Bacon Club (Regular),Quiznos
480,51,sandwiches,21,Honey Bacon Club (Small),Quiznos
720,27,salads,56,Honey Mustard Chicken  (Large),Quiznos
360,14,salads,28,Honey Mustard Chicken (Small),Quiznos
1030,80,wraps,64,Honey Mustard Chicken (Wrap),Quiznos
790,3,sandwiches,45,Little Italy (Large),Quiznos
480,2,sandwiches,28,Little Italy (Small),Quiznos
550,18,salads,50,Lobster & Seafood Salad (Large),Quiznos
350,10,salads,32,Lobster & Seafood Salad (Small),Quiznos
860,71,wraps,58,Lobster & Seafood Salad (Wrap),Quiznos
1020,98,sandwiches,57,Lobster & Seafood Salad Sub (Large),Quiznos
760,75,sandwiches,41,Lobster & Seafood Salad Sub (Regular),Quiznos
480,47,sandwiches,25,Lobster & Seafood Salad Sub (Small),Quiznos
260,31,sandwiches,10,Marinara,Quiznos
340,66,desserts,8,Marshmallow Treat,Quiznos
1250,104,sandwiches,72,Meatball (Large),Quiznos
950,77,sandwiches,56,Meatball (Regular),Quiznos
360,28,sandwiches,21,Meatball (Slider),Quiznos
590,48,sandwiches,35,Meatball (Small),Quiznos
770,18,salads,63,Mediterranean Chicken (Large),Quiznos
390,9,salads,32,Mediterranean Chicken (Small),Quiznos
1080,71,wraps,71,Mediterranean Chicken (Wrap),Quiznos
1190,99,sandwiches,53,Mesquite Chicken (Large),Quiznos
850,72,sandwiches,38,Mesquite Chicken (Regular),Quiznos
510,45,sandwiches,24,Mesquite Chicken (Small),Quiznos
330,27,kids-meals,19,Monster Meatball,Quiznos
740,15,salads,62,Peppercorn Caesar with Chicken (Large),Quiznos
370,7,salads,31,Peppercorn Caesar with Chicken (Small),Quiznos
1050,68,wraps,70,Peppercorn Caesar with Chicken (Wrap),Quiznos
1110,99,sandwiches,57,Peppercorn Prime Rib (Large),Quiznos
810,72,sandwiches,42,Peppercorn Prime Rib (Regular),Quiznos
520,45,sandwiches,26,Peppercorn Prime Rib (Small),Quiznos
1080,98,sandwiches,43,Pestos (Large),Quiznos
770,71,sandwiches,31,Pestos (Regular),Quiznos
450,44,sandwiches,18,Pestos (Small),Quiznos
1110,99,sandwiches,57,Prime Rib Philly (Large),Quiznos
890,80,sandwiches,45,Prime Rib Philly (Regular),Quiznos
560,50,sandwiches,28,Prime Rib Philly (Small),Quiznos
190,26,,9,Qkidz Cookie,Quiznos
250,24,sandwiches,12,Smoky Chipotle Turkey (Slider),Quiznos
610,61,sandwiches,25,Sonoma Turkey (Large),Quiznos
360,35,sandwiches,15,Sonoma Turkey (Small),Quiznos
980,99,sandwiches,44,The Traditional (Large),Quiznos
720,72,sandwiches,32,The Traditional (Regular),Quiznos
450,45,sandwiches,20,The Traditional (Small),Quiznos
260,29,sandwiches,11,Triple Play Cheese Melt,Quiznos
1160,106,sandwiches,57,Turkey Bacon Guacamole,Quiznos
850,77,sandwiches,42,Turkey Bacon Guacamole (Regular),Quiznos
540,49,sandwiches,27,Turkey Bacon Guacamole (Small),Quiznos
250,25,sandwiches,10,Turkey Club (Slider),Quiznos
500,68,desserts,24,Ultimate Chocolate Chunk Cookie,Quiznos
990,98,sandwiches,42,Ultimate Turkey Club (Large),Quiznos
730,71,sandwiches,31,Ultimate Turkey Club (Regular),Quiznos
470,45,sandwiches,20,Ultimate Turkey Club (Small),Quiznos
1029,69,burgers,59,A.1.® Peppercorn Burger,Red Robin Gourmet Burgers
202,31,drinks,0,Absolut Lemonade,Red Robin Gourmet Burgers
350,39,drinks,0,Absolutely Absolut Freckled Lemonade,Red Robin Gourmet Burgers
1315,60,burgers,98,All-American Patty Melt,Red Robin Gourmet Burgers
812,64,salads,44,Apple Harvest Chicken Salad,Red Robin Gourmet Burgers
1117,83,entrees,67,Arctic Cod Fish & Chips,Red Robin Gourmet Burgers
726,40,salads,37,Avo-Cobb-o Salad,Red Robin Gourmet Burgers
381,40,drinks,17,Bailey’s Irish Cream Shake,Red Robin Gourmet Burgers
353,66,drinks,0,Banana Daiquiri,Red Robin Gourmet Burgers
376,49,desserts,18,Birthday Sundae,Red Robin Gourmet Burgers
686,52,sandwiches,33,Blackened Chicken Sandwich,Red Robin Gourmet Burgers
1001,70,burgers,57,Bleu Ribbon Burger,Red Robin Gourmet Burgers
763,56,sandwiches,44,BLTA Croissant,Red Robin Gourmet Burgers
671,55,sandwiches,30,Bruschetta Chicken Sandwich,Red Robin Gourmet Burgers
1696,100,entrees,121,Buffalo Clucks & Fries,Red Robin Gourmet Burgers
931,54,burgers,60,Burnin Love Burger,Red Robin Gourmet Burgers
851,69,wraps,43,Caesar’s Chicken Wrap,Red Robin Gourmet Burgers
829,53,sandwiches,43,California Chicken Sandwich,Red Robin Gourmet Burgers
295,36,kids-meals,12,Carnival Corn Dog,Red Robin Gourmet Burgers
420,42,kids-meals,22,Cheesy Mac ‘n Cheesy,Red Robin Gourmet Burgers
260,43,drinks,0,Cherry Lime Flip,Red Robin Gourmet Burgers
152,0,kids-meals,4,Chick On A Stick,Red Robin Gourmet Burgers
372,19,kids-meals,22,Chick-Chick-Chicken Fingers Kid’s Meal,Red Robin Gourmet Burgers
568,33,kids-meals,26,Chick-n-Cheese Quesadilla,Red Robin Gourmet Burgers
676,52,sandwiches,29,Chicken Caprese Sandwich,Red Robin Gourmet Burgers
414,32,soups,20,Chicken Tortilla Soup Bowl,Red Robin Gourmet Burgers
207,16,soups,10,Chicken Tortilla Soup Cup,Red Robin Gourmet Burgers
1370,109,appetizers,88,Chili Chili con Queso,Red Robin Gourmet Burgers
695,50,soups,43,"Clam Chowder Soup, Bowl",Red Robin Gourmet Burgers
347,25,soups,22,"Clam Chowder Soup, Cup",Red Robin Gourmet Burgers
1440,139,seafood,84,Clam Strips,Red Robin Gourmet Burgers
471,73,shakes,18,Classic Banana Malt,Red Robin Gourmet Burgers
378,59,shakes,15,Classic Banana Milkshake,Red Robin Gourmet Burgers
509,83,shakes,18,Classic Chocolate Malt,Red Robin Gourmet Burgers
437,71,shakes,16,Classic Chocolate Milkshake,Red Robin Gourmet Burgers
1230,91,entrees,73,Classic Creamy Mac ‘N’ Cheese,Red Robin Gourmet Burgers
410,28,sides,25,Classic Creamy Mac n Cheese,Red Robin Gourmet Burgers
479,66,shakes,24,Classic Mint Brownie Shake,Red Robin Gourmet Burgers
240,40,drinks,0,Classic Mojito,Red Robin Gourmet Burgers
471,73,shakes,18,Classic Peach Malt,Red Robin Gourmet Burgers
378,59,shakes,15,Classic Peach Milkshake,Red Robin Gourmet Burgers
666,99,shakes,18,Classic Raspberry Malt,Red Robin Gourmet Burgers
271,33,shakes,15,Classic Raspberry Milkshake,Red Robin Gourmet Burgers
586,83,shakes,27,Classic Rookie Magic Shake,Red Robin Gourmet Burgers
426,62,shakes,18,Classic Strawberry Malt,Red Robin Gourmet Burgers
334,48,shakes,15,Classic Strawberry Milkshake,Red Robin Gourmet Burgers
414,60,shakes,18,Classic Vanilla Malt,Red Robin Gourmet Burgers
323,45,shakes,15,Classic Vanilla Milkshake,Red Robin Gourmet Burgers
1452,100,entrees,92,Clucks & Fries,Red Robin Gourmet Burgers
1067,69,entrees,70,Clucks & Shrimp Combo,Red Robin Gourmet Burgers
252,23,sides,18,Coleslaw,Red Robin Gourmet Burgers
1117,101,appetizers,60,Creamy Spinach & Artichoke Dip,Red Robin Gourmet Burgers
608,62,sandwiches,29,Crispy Arctic Cod Sandwich,Red Robin Gourmet Burgers
912,70,sandwiches,54,Crispy Chicken Sandwich,Red Robin Gourmet Burgers
1450,86,salads,97,Crispy Chicken Tender Salad,Red Robin Gourmet Burgers
360,47,drinks,0,Electric Watermelon,Red Robin Gourmet Burgers
579,24,entrees,36,Ensenada Chicken Platter 1pc,Red Robin Gourmet Burgers
720,24,entrees,38,Ensenada Chicken Platter 2pc,Red Robin Gourmet Burgers
280,31,drinks,0,Flat On Your Beak,Red Robin Gourmet Burgers
126,32,drinks,0,Freckled Lemonade,Red Robin Gourmet Burgers
68,17,drinks,0,Freckled Lemonade Light,Red Robin Gourmet Burgers
508,45,soups,25,"French Onion Soup, Bowl",Red Robin Gourmet Burgers
254,22,soups,13,"French Onion Soup, Cup",Red Robin Gourmet Burgers
479,74,burgers,13,Garden Burger,Red Robin Gourmet Burgers
169,18,drinks,0,Gold Margarita – Frozen,Red Robin Gourmet Burgers
390,74,drinks,0,Gold Margarita – Mango,Red Robin Gourmet Burgers
274,45,drinks,0,Gold Margarita – Peach,Red Robin Gourmet Burgers
463,67,drinks,0,Gold Margarita – Raspberry,Red Robin Gourmet Burgers
174,20,drinks,0,Gold Margarita – Rocks,Red Robin Gourmet Burgers
203,25,drinks,0,Gold Margarita – Strawberry,Red Robin Gourmet Burgers
934,54,burgers,60,Gourmet Cheeseburger,Red Robin Gourmet Burgers
430,31,kids-meals,29,Grilled Cheesewich,Red Robin Gourmet Burgers
646,35,salads,34,Grilled Chicken alla Caprese,Red Robin Gourmet Burgers
569,52,sandwiches,22,Grilled Salmon Sandwich,Red Robin Gourmet Burgers
642,50,burgers,37,Grilled Turkey Burger,Red Robin Gourmet Burgers
314,76,shakes,2,Groovy Smoothie,Red Robin Gourmet Burgers
780,87,appetizers,46,Guacamole & Salsa with Chips,Red Robin Gourmet Burgers
1052,56,burgers,64,Guacamole Bacon Burger,Red Robin Gourmet Burgers
431,100,shakes,3,Hawaiian Heart Throb Smoothie,Red Robin Gourmet Burgers
784,165,desserts,13,Hot Apple Crisp,Red Robin Gourmet Burgers
800,111,desserts,36,Hot Fudge Sundae,Red Robin Gourmet Burgers
115,10,salads,3,House Salad,Red Robin Gourmet Burgers
1256,148,entrees,56,Jumbo Shrimp & Slaw Platter,Red Robin Gourmet Burgers
603,48,appetizers,33,Jump Starter Cheese Sticks,Red Robin Gourmet Burgers
670,42,appetizers,50,Jump Starter Clam Strips,Red Robin Gourmet Burgers
773,49,appetizers,61,Jump Starter Jalapeno Coins,Red Robin Gourmet Burgers
725,50,appetizers,56,Jump Starter Kettle-Cooked Chips,Red Robin Gourmet Burgers
320,44,appetizers,12,Jump Starter Mushrooms,Red Robin Gourmet Burgers
653,71,appetizers,38,Jump Starter Onion Rings,Red Robin Gourmet Burgers
435,15,appetizers,39,Jump Starter Zucchini,Red Robin Gourmet Burgers
453,56,shakes,15,Jungle Shake,Red Robin Gourmet Burgers
938,77,appetizers,53,Just-In Quesadilla Vegetarian,Red Robin Gourmet Burgers
1136,78,appetizers,60,Just-In Quesadilla w/Chicken,Red Robin Gourmet Burgers
313,38,shakes,11,Kahlua Jamaican Shake,Red Robin Gourmet Burgers
725,50,sides,56,Kettle-Cooked Chips,Red Robin Gourmet Burgers
20,8,kids-meals,0,Kid’s Apple Slices,Red Robin Gourmet Burgers
471,73,kids-meals,18,Kid’s Banana Malt,Red Robin Gourmet Burgers
378,59,kids-meals,15,Kid’s Banana Milkshake,Red Robin Gourmet Burgers
509,83,kids-meals,18,Kid’s Chocolate Malt,Red Robin Gourmet Burgers
274,39,kids-meals,9,Kid’s Chocolate Milk,Red Robin Gourmet Burgers
437,71,kids-meals,16,Kid’s Chocolate Milkshake,Red Robin Gourmet Burgers
80,21,kids-meals,0,Kid’s Freckled Lemonade,Red Robin Gourmet Burgers
31,8,kids-meals,0,Kid’s Freckled Lemonade light,Red Robin Gourmet Burgers
28,7,kids-meals,0,Kid’s Mandarin Oranges,Red Robin Gourmet Burgers
61,15,kids-meals,0,Kid’s Melon Wedges,Red Robin Gourmet Burgers
220,16,kids-meals,12,Kid’s Milk,Red Robin Gourmet Burgers
479,66,kids-meals,24,Kid’s Mint Brownie Shake,Red Robin Gourmet Burgers
471,73,kids-meals,18,Kid’s Peach Malt,Red Robin Gourmet Burgers
378,59,kids-meals,15,Kid’s Peach Milkshake,Red Robin Gourmet Burgers
666,99,kids-meals,18,Kid’s Raspberry Malt,Red Robin Gourmet Burgers
